area,building_type,location,num_bath_rooms,num_bed_rooms,price
2 Beds,Apartment,"Rupnagar R/A, Mirpur, Dhaka",2 Beds,2 Beds,55 Lakh
3 Beds,Apartment,"Pallabi, Mirpur, Dhaka",3 Beds,3 Beds,80 Lakh
3 Beds,Apartment,"Block F, Bashundhara R-A, Dhaka",3 Beds,3 Beds,1.1 Crore
4 Beds,Apartment,"Block B, Section 12, Mirpur, Dhaka",4 Beds,4 Beds,72 Lakh
3 Beds,Apartment,"Road No 3, Block K, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",3 Beds,3 Beds,80 Lakh
4 Beds,Apartment,"Block B, Section 12, Mirpur, Dhaka",4 Beds,4 Beds,70 Lakh
2 Beds,Apartment,"Block B, Section 12, Mirpur, Dhaka",2 Beds,2 Beds,37 Lakh
4 Beds,Apartment,"Khulshi Hill R/A, North Khulshi, Khulshi, Chattogram",4 Beds,4 Beds,2.6 Crore
4 Beds,Apartment,"Block D, Bashundhara R-A, Dhaka",4 Beds,4 Beds,2 Crore
3 Beds,Apartment,"Section 1, Mirpur, Dhaka",3 Beds,3 Beds,85 Lakh
4 Beds,Apartment,"Dhanmondi, Dhaka",4 Beds,4 Beds,6 Crore
4 Beds,Apartment,"Khulshi Hill R/A, North Khulshi, Khulshi, Chattogram",4 Beds,4 Beds,2.8 Crore
2 Beds,Apartment,"30 No. East Madarbari Ward, Chattogram",2 Beds,2 Beds,38 Lakh
3 Beds,Apartment,"Block B, Section 12, Mirpur, Dhaka",3 Beds,3 Beds,45 Lakh
3 Beds,Apartment,"Mirpur, Dhaka",3 Beds,3 Beds,62 Lakh
3 Beds,Apartment,"Block E, Banasree, Dhaka",3 Beds,3 Beds,67 Lakh
3 Beds,Apartment,"Mirpur, Dhaka",3 Beds,3 Beds,50 Lakh
3 Beds,Apartment,"Mirpur, Dhaka",3 Beds,3 Beds,56 Lakh
2 Beds,Apartment,"Sector 12, Uttara, Dhaka",2 Beds,2 Beds,60 Lakh
4 Beds,Apartment,"Block C, Section 12, Mirpur, Dhaka",4 Beds,4 Beds,36 Lakh
2 Beds,Apartment,"Section 10, Mirpur, Dhaka",2 Beds,2 Beds,47.02 Lakh
3 Beds,Apartment,"Shyamoli, Dhaka",3 Beds,3 Beds,85 Lakh
2 Beds,Apartment,"Block D, Section 12, Mirpur, Dhaka",2 Beds,2 Beds,23 Lakh
2 Beds,Apartment,"Block D, Arambag Residential Area, Pallabi, Mirpur, Dhaka",2 Beds,2 Beds,42.75 Lakh
4 Beds,Apartment,"16 No. Chawk Bazaar Ward, Chattogram",4 Beds,4 Beds,1.5 Crore
3 Beds,Apartment,"Sector 4, Uttara, Dhaka",3 Beds,3 Beds,1.2 Crore
2 Beds,Apartment,"Shahid Nagar, Bayazid, Chattogram",2 Beds,2 Beds,48 Lakh
6 Beds,Apartment,"7 No. West Sholoshohor Ward, Chattogram",6 Beds,6 Beds,2.65 Crore
3 Beds,Apartment,"West Firojshah colony, 9 No. North Pahartali Ward, Chattogram",3 Beds,3 Beds,45 Lakh
3 Beds,Apartment,"Khulshi Green Housing Society, Khulshi, Chattogram",3 Beds,3 Beds,75 Lakh
2 Beds,Apartment,"Block C, Section 12, Mirpur, Dhaka",2 Beds,2 Beds,25 Lakh
3 Beds,Apartment,"15 No. Bagmoniram Ward, Chattogram",3 Beds,3 Beds,80 Lakh
2 Beds,Apartment,"Block C, Section 10, Mirpur, Dhaka",2 Beds,2 Beds,24.75 Lakh
3 Beds,Apartment,"Banani, Dhaka",3 Beds,3 Beds,3.5 Crore
2 Beds,Apartment,"Block F, Bashundhara R-A, Dhaka",2 Beds,2 Beds,65.01 Lakh
3 Beds,Apartment,"Block D, Bashundhara R-A, Dhaka",3 Beds,3 Beds,1.95 Crore
4 Beds,Apartment,"Sector 12, Uttara, Dhaka",4 Beds,4 Beds,1.4 Crore
4 Beds,Duplex,"Sector 11, Uttara, Dhaka",4 Beds,4 Beds,3.4 Crore
3 Beds,Apartment,"Shyamoli, Dhaka",3 Beds,3 Beds,1.1 Crore
3 Beds,Apartment,"Block G, Bashundhara R-A, Dhaka",3 Beds,3 Beds,1.3 Crore
3 Beds,Apartment,"Mirpur, Dhaka",3 Beds,3 Beds,65 Lakh
3 Beds,Apartment,"Mirpur, Dhaka",3 Beds,3 Beds,50 Lakh
